GENDER,TOBACCO_USAGE,IDI_OCCUPATION_CLASS,IDI_CONTRACT,IDI_BENEFIT_PERIOD,IDI_MARKET,IDI_DIAGNOSIS_GRP,COLA_PERCENT,ELIMINATION_PERIOD,WT
M,N,4,SO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,N,4,SO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,N,4,SO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,M,AS,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,M,AS,LIFE,INDV,LOW,0.03,180,1
M,Y,M,AS,LIFE,INDV,LOW,0.03,360,1
M,Y,M,AS,LIFE,INDV,LOW,0.03,720,1
M,Y,M,AS,LIFE,INDV,LOW,0.02,180,1
M,Y,M,AS,LIFE,INDV,LOW,0.02,360,1
M,Y,M,AS,LIFE,INDV,LOW,0.02,720,1
M,Y,M,AS,LIFE,INDV,LOW,0.0,180,1
M,Y,M,AS,LIFE,INDV,LOW,0.0,360,1
M,Y,M,AS,LIFE,INDV,LOW,0.0,720,1
M,Y,M,AS,LIFE,INDV,MID,0.03,180,1
M,Y,M,AS,LIFE,INDV,MID,0.03,360,1
M,Y,M,AS,LIFE,INDV,MID,0.03,720,1
M,Y,M,AS,LIFE,INDV,MID,0.02,180,1
M,Y,M,AS,LIFE,INDV,MID,0.02,360,1
M,Y,M,AS,LIFE,INDV,MID,0.02,720,1
M,Y,M,AS,LIFE,INDV,MID,0.0,180,1
M,Y,M,AS,LIFE,INDV,MID,0.0,360,1
M,Y,M,AS,LIFE,INDV,MID,0.0,720,1
M,Y,M,AS,LIFE,INDV,HIGH,0.03,180,1
M,Y,M,AS,LIFE,INDV,HIGH,0.03,360,1
M,Y,M,AS,LIFE,INDV,HIGH,0.03,720,1
M,Y,M,AS,LIFE,INDV,HIGH,0.02,180,1
M,Y,M,AS,LIFE,INDV,HIGH,0.02,360,1
M,Y,M,AS,LIFE,INDV,HIGH,0.02,720,1
M,Y,M,AS,LIFE,INDV,HIGH,0.0,180,1
M,Y,M,AS,LIFE,INDV,HIGH,0.0,360,1
M,Y,M,AS,LIFE,INDV,HIGH,0.0,720,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,M,AS,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,M,AO,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,M,AO,LIFE,INDV,LOW,0.03,180,1
M,Y,M,AO,LIFE,INDV,LOW,0.03,360,1
M,Y,M,AO,LIFE,INDV,LOW,0.03,720,1
M,Y,M,AO,LIFE,INDV,LOW,0.02,180,1
M,Y,M,AO,LIFE,INDV,LOW,0.02,360,1
M,Y,M,AO,LIFE,INDV,LOW,0.02,720,1
M,Y,M,AO,LIFE,INDV,LOW,0.0,180,1
M,Y,M,AO,LIFE,INDV,LOW,0.0,360,1
M,Y,M,AO,LIFE,INDV,LOW,0.0,720,1
M,Y,M,AO,LIFE,INDV,MID,0.03,180,1
M,Y,M,AO,LIFE,INDV,MID,0.03,360,1
M,Y,M,AO,LIFE,INDV,MID,0.03,720,1
M,Y,M,AO,LIFE,INDV,MID,0.02,180,1
M,Y,M,AO,LIFE,INDV,MID,0.02,360,1
M,Y,M,AO,LIFE,INDV,MID,0.02,720,1
M,Y,M,AO,LIFE,INDV,MID,0.0,180,1
M,Y,M,AO,LIFE,INDV,MID,0.0,360,1
M,Y,M,AO,LIFE,INDV,MID,0.0,720,1
M,Y,M,AO,LIFE,INDV,HIGH,0.03,180,1
M,Y,M,AO,LIFE,INDV,HIGH,0.03,360,1
M,Y,M,AO,LIFE,INDV,HIGH,0.03,720,1
M,Y,M,AO,LIFE,INDV,HIGH,0.02,180,1
M,Y,M,AO,LIFE,INDV,HIGH,0.02,360,1
M,Y,M,AO,LIFE,INDV,HIGH,0.02,720,1
M,Y,M,AO,LIFE,INDV,HIGH,0.0,180,1
M,Y,M,AO,LIFE,INDV,HIGH,0.0,360,1
M,Y,M,AO,LIFE,INDV,HIGH,0.0,720,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,M,AO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,M,SO,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,M,SO,LIFE,INDV,LOW,0.03,180,1
M,Y,M,SO,LIFE,INDV,LOW,0.03,360,1
M,Y,M,SO,LIFE,INDV,LOW,0.03,720,1
M,Y,M,SO,LIFE,INDV,LOW,0.02,180,1
M,Y,M,SO,LIFE,INDV,LOW,0.02,360,1
M,Y,M,SO,LIFE,INDV,LOW,0.02,720,1
M,Y,M,SO,LIFE,INDV,LOW,0.0,180,1
M,Y,M,SO,LIFE,INDV,LOW,0.0,360,1
M,Y,M,SO,LIFE,INDV,LOW,0.0,720,1
M,Y,M,SO,LIFE,INDV,MID,0.03,180,1
M,Y,M,SO,LIFE,INDV,MID,0.03,360,1
M,Y,M,SO,LIFE,INDV,MID,0.03,720,1
M,Y,M,SO,LIFE,INDV,MID,0.02,180,1
M,Y,M,SO,LIFE,INDV,MID,0.02,360,1
M,Y,M,SO,LIFE,INDV,MID,0.02,720,1
M,Y,M,SO,LIFE,INDV,MID,0.0,180,1
M,Y,M,SO,LIFE,INDV,MID,0.0,360,1
M,Y,M,SO,LIFE,INDV,MID,0.0,720,1
M,Y,M,SO,LIFE,INDV,HIGH,0.03,180,1
M,Y,M,SO,LIFE,INDV,HIGH,0.03,360,1
M,Y,M,SO,LIFE,INDV,HIGH,0.03,720,1
M,Y,M,SO,LIFE,INDV,HIGH,0.02,180,1
M,Y,M,SO,LIFE,INDV,HIGH,0.02,360,1
M,Y,M,SO,LIFE,INDV,HIGH,0.02,720,1
M,Y,M,SO,LIFE,INDV,HIGH,0.0,180,1
M,Y,M,SO,LIFE,INDV,HIGH,0.0,360,1
M,Y,M,SO,LIFE,INDV,HIGH,0.0,720,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,M,SO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,1,AS,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,1,AS,LIFE,INDV,LOW,0.03,180,1
M,Y,1,AS,LIFE,INDV,LOW,0.03,360,1
M,Y,1,AS,LIFE,INDV,LOW,0.03,720,1
M,Y,1,AS,LIFE,INDV,LOW,0.02,180,1
M,Y,1,AS,LIFE,INDV,LOW,0.02,360,1
M,Y,1,AS,LIFE,INDV,LOW,0.02,720,1
M,Y,1,AS,LIFE,INDV,LOW,0.0,180,1
M,Y,1,AS,LIFE,INDV,LOW,0.0,360,1
M,Y,1,AS,LIFE,INDV,LOW,0.0,720,1
M,Y,1,AS,LIFE,INDV,MID,0.03,180,1
M,Y,1,AS,LIFE,INDV,MID,0.03,360,1
M,Y,1,AS,LIFE,INDV,MID,0.03,720,1
M,Y,1,AS,LIFE,INDV,MID,0.02,180,1
M,Y,1,AS,LIFE,INDV,MID,0.02,360,1
M,Y,1,AS,LIFE,INDV,MID,0.02,720,1
M,Y,1,AS,LIFE,INDV,MID,0.0,180,1
M,Y,1,AS,LIFE,INDV,MID,0.0,360,1
M,Y,1,AS,LIFE,INDV,MID,0.0,720,1
M,Y,1,AS,LIFE,INDV,HIGH,0.03,180,1
M,Y,1,AS,LIFE,INDV,HIGH,0.03,360,1
M,Y,1,AS,LIFE,INDV,HIGH,0.03,720,1
M,Y,1,AS,LIFE,INDV,HIGH,0.02,180,1
M,Y,1,AS,LIFE,INDV,HIGH,0.02,360,1
M,Y,1,AS,LIFE,INDV,HIGH,0.02,720,1
M,Y,1,AS,LIFE,INDV,HIGH,0.0,180,1
M,Y,1,AS,LIFE,INDV,HIGH,0.0,360,1
M,Y,1,AS,LIFE,INDV,HIGH,0.0,720,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,1,AS,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,1,AO,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,1,AO,LIFE,INDV,LOW,0.03,180,1
M,Y,1,AO,LIFE,INDV,LOW,0.03,360,1
M,Y,1,AO,LIFE,INDV,LOW,0.03,720,1
M,Y,1,AO,LIFE,INDV,LOW,0.02,180,1
M,Y,1,AO,LIFE,INDV,LOW,0.02,360,1
M,Y,1,AO,LIFE,INDV,LOW,0.02,720,1
M,Y,1,AO,LIFE,INDV,LOW,0.0,180,1
M,Y,1,AO,LIFE,INDV,LOW,0.0,360,1
M,Y,1,AO,LIFE,INDV,LOW,0.0,720,1
M,Y,1,AO,LIFE,INDV,MID,0.03,180,1
M,Y,1,AO,LIFE,INDV,MID,0.03,360,1
M,Y,1,AO,LIFE,INDV,MID,0.03,720,1
M,Y,1,AO,LIFE,INDV,MID,0.02,180,1
M,Y,1,AO,LIFE,INDV,MID,0.02,360,1
M,Y,1,AO,LIFE,INDV,MID,0.02,720,1
M,Y,1,AO,LIFE,INDV,MID,0.0,180,1
M,Y,1,AO,LIFE,INDV,MID,0.0,360,1
M,Y,1,AO,LIFE,INDV,MID,0.0,720,1
M,Y,1,AO,LIFE,INDV,HIGH,0.03,180,1
M,Y,1,AO,LIFE,INDV,HIGH,0.03,360,1
M,Y,1,AO,LIFE,INDV,HIGH,0.03,720,1
M,Y,1,AO,LIFE,INDV,HIGH,0.02,180,1
M,Y,1,AO,LIFE,INDV,HIGH,0.02,360,1
M,Y,1,AO,LIFE,INDV,HIGH,0.02,720,1
M,Y,1,AO,LIFE,INDV,HIGH,0.0,180,1
M,Y,1,AO,LIFE,INDV,HIGH,0.0,360,1
M,Y,1,AO,LIFE,INDV,HIGH,0.0,720,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,1,AO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,1,SO,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,1,SO,LIFE,INDV,LOW,0.03,180,1
M,Y,1,SO,LIFE,INDV,LOW,0.03,360,1
M,Y,1,SO,LIFE,INDV,LOW,0.03,720,1
M,Y,1,SO,LIFE,INDV,LOW,0.02,180,1
M,Y,1,SO,LIFE,INDV,LOW,0.02,360,1
M,Y,1,SO,LIFE,INDV,LOW,0.02,720,1
M,Y,1,SO,LIFE,INDV,LOW,0.0,180,1
M,Y,1,SO,LIFE,INDV,LOW,0.0,360,1
M,Y,1,SO,LIFE,INDV,LOW,0.0,720,1
M,Y,1,SO,LIFE,INDV,MID,0.03,180,1
M,Y,1,SO,LIFE,INDV,MID,0.03,360,1
M,Y,1,SO,LIFE,INDV,MID,0.03,720,1
M,Y,1,SO,LIFE,INDV,MID,0.02,180,1
M,Y,1,SO,LIFE,INDV,MID,0.02,360,1
M,Y,1,SO,LIFE,INDV,MID,0.02,720,1
M,Y,1,SO,LIFE,INDV,MID,0.0,180,1
M,Y,1,SO,LIFE,INDV,MID,0.0,360,1
M,Y,1,SO,LIFE,INDV,MID,0.0,720,1
M,Y,1,SO,LIFE,INDV,HIGH,0.03,180,1
M,Y,1,SO,LIFE,INDV,HIGH,0.03,360,1
M,Y,1,SO,LIFE,INDV,HIGH,0.03,720,1
M,Y,1,SO,LIFE,INDV,HIGH,0.02,180,1
M,Y,1,SO,LIFE,INDV,HIGH,0.02,360,1
M,Y,1,SO,LIFE,INDV,HIGH,0.02,720,1
M,Y,1,SO,LIFE,INDV,HIGH,0.0,180,1
M,Y,1,SO,LIFE,INDV,HIGH,0.0,360,1
M,Y,1,SO,LIFE,INDV,HIGH,0.0,720,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,1,SO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,2,AS,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,2,AS,LIFE,INDV,LOW,0.03,180,1
M,Y,2,AS,LIFE,INDV,LOW,0.03,360,1
M,Y,2,AS,LIFE,INDV,LOW,0.03,720,1
M,Y,2,AS,LIFE,INDV,LOW,0.02,180,1
M,Y,2,AS,LIFE,INDV,LOW,0.02,360,1
M,Y,2,AS,LIFE,INDV,LOW,0.02,720,1
M,Y,2,AS,LIFE,INDV,LOW,0.0,180,1
M,Y,2,AS,LIFE,INDV,LOW,0.0,360,1
M,Y,2,AS,LIFE,INDV,LOW,0.0,720,1
M,Y,2,AS,LIFE,INDV,MID,0.03,180,1
M,Y,2,AS,LIFE,INDV,MID,0.03,360,1
M,Y,2,AS,LIFE,INDV,MID,0.03,720,1
M,Y,2,AS,LIFE,INDV,MID,0.02,180,1
M,Y,2,AS,LIFE,INDV,MID,0.02,360,1
M,Y,2,AS,LIFE,INDV,MID,0.02,720,1
M,Y,2,AS,LIFE,INDV,MID,0.0,180,1
M,Y,2,AS,LIFE,INDV,MID,0.0,360,1
M,Y,2,AS,LIFE,INDV,MID,0.0,720,1
M,Y,2,AS,LIFE,INDV,HIGH,0.03,180,1
M,Y,2,AS,LIFE,INDV,HIGH,0.03,360,1
M,Y,2,AS,LIFE,INDV,HIGH,0.03,720,1
M,Y,2,AS,LIFE,INDV,HIGH,0.02,180,1
M,Y,2,AS,LIFE,INDV,HIGH,0.02,360,1
M,Y,2,AS,LIFE,INDV,HIGH,0.02,720,1
M,Y,2,AS,LIFE,INDV,HIGH,0.0,180,1
M,Y,2,AS,LIFE,INDV,HIGH,0.0,360,1
M,Y,2,AS,LIFE,INDV,HIGH,0.0,720,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,2,AS,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,2,AO,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,2,AO,LIFE,INDV,LOW,0.03,180,1
M,Y,2,AO,LIFE,INDV,LOW,0.03,360,1
M,Y,2,AO,LIFE,INDV,LOW,0.03,720,1
M,Y,2,AO,LIFE,INDV,LOW,0.02,180,1
M,Y,2,AO,LIFE,INDV,LOW,0.02,360,1
M,Y,2,AO,LIFE,INDV,LOW,0.02,720,1
M,Y,2,AO,LIFE,INDV,LOW,0.0,180,1
M,Y,2,AO,LIFE,INDV,LOW,0.0,360,1
M,Y,2,AO,LIFE,INDV,LOW,0.0,720,1
M,Y,2,AO,LIFE,INDV,MID,0.03,180,1
M,Y,2,AO,LIFE,INDV,MID,0.03,360,1
M,Y,2,AO,LIFE,INDV,MID,0.03,720,1
M,Y,2,AO,LIFE,INDV,MID,0.02,180,1
M,Y,2,AO,LIFE,INDV,MID,0.02,360,1
M,Y,2,AO,LIFE,INDV,MID,0.02,720,1
M,Y,2,AO,LIFE,INDV,MID,0.0,180,1
M,Y,2,AO,LIFE,INDV,MID,0.0,360,1
M,Y,2,AO,LIFE,INDV,MID,0.0,720,1
M,Y,2,AO,LIFE,INDV,HIGH,0.03,180,1
M,Y,2,AO,LIFE,INDV,HIGH,0.03,360,1
M,Y,2,AO,LIFE,INDV,HIGH,0.03,720,1
M,Y,2,AO,LIFE,INDV,HIGH,0.02,180,1
M,Y,2,AO,LIFE,INDV,HIGH,0.02,360,1
M,Y,2,AO,LIFE,INDV,HIGH,0.02,720,1
M,Y,2,AO,LIFE,INDV,HIGH,0.0,180,1
M,Y,2,AO,LIFE,INDV,HIGH,0.0,360,1
M,Y,2,AO,LIFE,INDV,HIGH,0.0,720,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,2,AO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,2,SO,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,2,SO,LIFE,INDV,LOW,0.03,180,1
M,Y,2,SO,LIFE,INDV,LOW,0.03,360,1
M,Y,2,SO,LIFE,INDV,LOW,0.03,720,1
M,Y,2,SO,LIFE,INDV,LOW,0.02,180,1
M,Y,2,SO,LIFE,INDV,LOW,0.02,360,1
M,Y,2,SO,LIFE,INDV,LOW,0.02,720,1
M,Y,2,SO,LIFE,INDV,LOW,0.0,180,1
M,Y,2,SO,LIFE,INDV,LOW,0.0,360,1
M,Y,2,SO,LIFE,INDV,LOW,0.0,720,1
M,Y,2,SO,LIFE,INDV,MID,0.03,180,1
M,Y,2,SO,LIFE,INDV,MID,0.03,360,1
M,Y,2,SO,LIFE,INDV,MID,0.03,720,1
M,Y,2,SO,LIFE,INDV,MID,0.02,180,1
M,Y,2,SO,LIFE,INDV,MID,0.02,360,1
M,Y,2,SO,LIFE,INDV,MID,0.02,720,1
M,Y,2,SO,LIFE,INDV,MID,0.0,180,1
M,Y,2,SO,LIFE,INDV,MID,0.0,360,1
M,Y,2,SO,LIFE,INDV,MID,0.0,720,1
M,Y,2,SO,LIFE,INDV,HIGH,0.03,180,1
M,Y,2,SO,LIFE,INDV,HIGH,0.03,360,1
M,Y,2,SO,LIFE,INDV,HIGH,0.03,720,1
M,Y,2,SO,LIFE,INDV,HIGH,0.02,180,1
M,Y,2,SO,LIFE,INDV,HIGH,0.02,360,1
M,Y,2,SO,LIFE,INDV,HIGH,0.02,720,1
M,Y,2,SO,LIFE,INDV,HIGH,0.0,180,1
M,Y,2,SO,LIFE,INDV,HIGH,0.0,360,1
M,Y,2,SO,LIFE,INDV,HIGH,0.0,720,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.03,180,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.03,360,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.03,720,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.02,180,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.02,360,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.02,720,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.0,180,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.0,360,1
M,Y,2,SO,LIFE,INDV,VERY_HIGH,0.0,720,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.03,180,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.03,360,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.03,720,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.02,180,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.02,360,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.02,720,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.0,180,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.0,360,1
M,Y,3,AS,LIFE,INDV,VERY_LOW,0.0,720,1
M,Y,3,AS,LIFE,INDV,LOW,0.03,180,1
M,Y,3,AS,LIFE,INDV,LOW,0.03,360,1
M,Y,3,AS,LIFE,INDV,LOW,0.03,720,1
M,Y,3,AS,LIFE,INDV,LOW,0.02,180,1
M,Y,3,AS,LIFE,INDV,LOW,0.02,360,1
